composerName,workTitle,quantile,dateCount
"Bach,  Johann  Sebastian","SONATA, VIOLIN, NO. 5, F MINOR, BWV 1018 (ARR. FOR ORCHESTRA) (ARR. Thomas)",3,1
"Bach,  Johann  Sebastian","SONATA, VIOLIN, UNACCOMPANIED, NO. 1, G MINOR, BWV 1001",2,10
"Bach,  Johann  Sebastian","SONATA, VIOLIN, UNACCOMPANIED, NO. 2, A MINOR, BWV 1003",2,21
"Bach,  Johann  Sebastian","SONATA, VIOLIN, UNACCOMPANIED, NO. 2, A MINOR, BWV 1003: ANDANTE (ARR. ORCH.) (ARR. Stock)",3,1
"Bach,  Johann  Sebastian","SONATA, VIOLIN, UNACCOMPANIED, NO. 3, C MAJOR, BWV 1005",2,17
"Bach,  Johann  Sebastian","ST. JOHN PASSION, BWV 245",2,8
"Bach,  Johann  Sebastian","ST. MATTHEW PASSION, BWV 244",1,39
"Bach,  Johann  Sebastian",SUITE (ORCHESTRA) (ARR. Schelling),3,1
"Bach,  Johann  Sebastian",SUITE [UNSPECIFIED],3,2
"Bach,  Johann  Sebastian",SUITE FOR ORCHESTRA (ARR. Honegger),2,5
"Bach,  Johann  Sebastian",SUITE FOR ORCHESTRA (ARR. Mahler),2,20
"Bach,  Johann  Sebastian","SUITE NO. 1, C MAJOR, BWV 1066",3,2
"Bach,  Johann  Sebastian","SUITE NO. 2,  B MINOR, BWV 1067",2,32
"Bach,  Johann  Sebastian","SUITE NO. 3, D MAJOR, BWV 1068",1,106
"Bach,  Johann  Sebastian","SUITE NO. 4, D MAJOR, BWV 1069",2,10
"Bach,  Johann  Sebastian","SUITE NO. 6, E MAJOR, ALLEMANDE (HARP ENSEMBLE) (ARR. Unspecified)",3,1
"Bach,  Johann  Sebastian","SUITE, CELLO, NO. 1, G MAJOR, BWV 1007",3,1
"Bach,  Johann  Sebastian","SUITE, CELLO, NO. 3, C MAJOR, BWV 1009",2,9
"Bach,  Johann  Sebastian","SUITE, CELLO, NO. 4, E-FLAT MAJOR, BWV 1010",3,4
"Bach,  Johann  Sebastian","SUITE, CELLO, NO. 5, C MINOR, BWV 1011",3,1
"Bach,  Johann  Sebastian","SUITE, CELLO, NO. 6, D MAJOR, BWV 1012",3,2
"Bach,  Johann  Sebastian","TOCCATA & FUGUE, C MAJOR, BWV 564 (ARR. Weiner)",2,5
"Bach,  Johann  Sebastian","TOCCATA & FUGUE, D MINOR, BWV 565  (ARR. Skrowaczewski)",3,4
"Bach,  Johann  Sebastian","TOCCATA & FUGUE, D MINOR, BWV 565 (ARR. Stokowski)",2,14
"Bach,  Johann  Sebastian","TOCCATA & FUGUE, F MAJOR, BWV 540 (ARR. Esser)",2,9
"Bach,  Johann  Sebastian",TOCCATA (UNSPECIFIED) (ARR. Esser),3,1
"Bach,  Johann  Sebastian","TOCCATA, C MAJOR, BWV 564 (ARR. Weiner)",3,1
"Bach,  Johann  Sebastian","TOCCATA, ORGAN, C MAJOR, BWV 564: ADAGIO  (ARR. Siloti)",3,3
"Bach,  Johann  Sebastian","WELL TEMPERED CLAVIER, PRELUDE NO. 3 (ARR. PERC.) (ARR. Unspecified)",3,1
"Bach,  P.D.Q.",1712 OVERTURE (S.1712),3,2
"Bach,  P.D.Q.","ABDUCTION OF FIGARO OVERTURE (S.384, S.492)",3,1
"Bach,  P.D.Q.",CANZON PER SONAR A SEI-COUNT THEM-SEI (S.6),3,1
"Bach,  P.D.Q.","DESECRATION OF THE HOUSE, OVERTURE, S.10-9-8-7-6-5-4-3-2-1",3,1
"Bach,  P.D.Q.",EINE KLEINE KIDDIEMUSIK,3,1
"Bach,  P.D.Q.","EINSTEIN ON THE FRITZ, PRELUDE TO, S. E=MT2",3,1
"Bach,  P.D.Q.",FANFARE FOR FRED,3,1
"Bach,  P.D.Q.","MINUET MILITAIRE, S.1A",3,1
"Bach,  P.D.Q.","NO-NO NONETTE, S.86",3,1
"Bach,  P.D.Q.","PERVERTIMENTO, S. 66",3,2
"Bach, J. S. -Gounod,",AVE MARIA - BRASS,3,1
"Bacharach,  Burt","LOOK OF LOVE, THE (ARR. Dechter)",3,1
"Bacharach,  Burt","PROMISES, PROMISES",3,2
"Bachelet,  Alfred  (Georges)",CHERE NUIT,2,10
"Baerman,  Heinrich  Joseph","QUINTET, CLARINET, D FLAT, OP. 23:  ADAGIO",3,1
"Bagley,  Edwin  Eugene",NATIONAL EMBLEM MARCH,3,1
"Bai,  Chengren",LITTLE BACK-BASKET (ARR. Long),3,1
"Baird,  Tadeusz",FOUR ESSAYS FOR ORCHESTRA,3,3
"Baker,  Claude",SHADOWS,3,4
"Baker,  David  J.","CONCERTO, CELLO AND CHAMBER ORCHESTRA",3,1
"Baker,  David  J.",ELLINGTONES,3,3
"Baker,  David  J.",KOSBRO,3,4
"Balada,  Leonardo",QUASI UN PASODOBLE,3,4
"Balakirev,  Mily  Alekseyevich",ISLAMEY (ARR. Casella),3,4
"Balakirev,  Mily  Alekseyevich",THAMAR (TAMARA),3,3
"Balassa,  Sandor","LUPERCALIA, OP.24",3,1
"Balendonck,  Armand",METROPOLIS,3,1
"Ballantine,  Edward",FROM THE GARDEN OF HELLAS,3,2
"Ballantine,  Edward",MARY HAD A LITTLE LAMB VARIATIONS,3,1
"Bantock,  Granville",FIFINE AT THE FAIR,3,1
"Bao,  Yuankai",CHINA AIR SUITE,3,1
"Barab,  Seymour",MERRY ARE THE BELLS,3,1
"Barber,  Samuel",ADAGIO FOR STRINGS,1,40
"Barber,  Samuel","ANDROMACHE'S FAREWELL, OP.39",2,8
"Barber,  Samuel",ANTHONY AND CLEOPATRA,2,5
"Barber,  Samuel","CANZONETTA, OBOE AND STRING ORCHESTRA, OP.48 (ARR. Turner)",3,3
"Barber,  Samuel",CAPRICORN CONCERTO,2,14
"Barber,  Samuel","CONCERTO, CELLO, OP. 22",2,19
"Barber,  Samuel","CONCERTO, PIANO, OP.38",2,15
"Barber,  Samuel","CONCERTO, VIOLIN, OP.14",1,46
"Barber,  Samuel","DOVER BEACH, OP.3 (STRING QUARTET)",3,1
"Barber,  Samuel","ESSAY NO. 1, OP.12",2,9
"Barber,  Samuel","ESSAY NO. 2, OP.17",2,37
"Barber,  Samuel","ESSAY NO. 3, OP.47",3,1
"Barber,  Samuel","KNOXVILLE: SUMMER OF 1915, OP.24",2,18
"Barber,  Samuel","MEDEA, OP.23 (BALLET SUITE)",3,1
"Barber,  Samuel","MEDEA'S MEDITATION AND DANCE OF VENGEANCE, OP. 23A",2,18
"Barber,  Samuel","MUSIC FOR A SCENE FROM SHELLEY, OP.7",3,3
"Barber,  Samuel","PRAYERS OF KIERKEGAARD, OP.30",3,4
"Barber,  Samuel",SCHOOL FOR SCANDAL OVERTURE,2,25
"Barber,  Samuel",SOUVENIRS,3,1
"Barber,  Samuel","SYMPHONY NO. 1 IN ONE MOVEMENT, OP.9",2,21
"Barber,  Samuel","TOCCATA FESTIVA, OP.36",3,4
"Barber,  Samuel",VANESSA,2,5
"Barbirolli,  John","CONCERTO, OBOE, ON THEMES OF PERGOLESI",3,3
"Barbirolli,  John",ELIZABETHAN SUITE,3,1
"Bargiel,  Woldemar","ADAGIO FOR CELLO, OP.38",2,6
"Bargiel,  Woldemar","MEDEA, OP. 22",3,4
"Bargiel,  Woldemar",PROMETHEUS,2,5
"Barkauskas,  Vytautas",PARTITA,3,1
"Barlow,  Samuel  Latham Mitchell",MON AMI PIERROT,3,1
"Baron,  Maurice",ODE TO DEMOCRACY (LINCOLN'S GETTYSBURG ADDRESS),3,2
"Barraud,  Henri","CONCERTO, PIANO",3,2
"Barraud,  Henri",OFFRANDE A UNE OMBRE,3,2
"Barroso,  Ary",AQUARELLA BRAZILEIRA,3,1
"Barry,  Gerald","IMPORTANCE OF BEING EARNEST, THE",3,3
"Barry,  John","OUT OF AFRICA, MAIN THEME FROM (ARR. Morley)",3,2
"Barrymore,  Lionel",PARTITA,3,2
"Bartok [Bartók],  Béla","ANDANTE FOR VIOLIN AND ORCHESTRA, OP.5",3,2
"Bartok [Bartók],  Béla","BLUEBEARD'S CASTLE, OP. 11",2,17
"Bartok [Bartók],  Béla","CANTATA PROFANA, (THE NINE ENCHANTED STAGS)",3,4
"Bartok [Bartók],  Béla","CHILDREN'S SONGS, SIX, BB 111",3,1
"Bartok [Bartók],  Béla","CONCERTO FOR ORCHESTRA, SZ 116, BB 123",1,103
"Bartok [Bartók],  Béla","CONCERTO, PIANO, NO. 1, BB 91",2,20
"Bartok [Bartók],  Béla","CONCERTO, PIANO, NO. 2, BB 101",1,41
"Bartok [Bartók],  Béla","CONCERTO, PIANO, NO. 3, SZ 119, BB 127",2,32
"Bartok [Bartók],  Béla","CONCERTO, TWO PIANOS AND PERCUSSION, BB 121",2,5
"Bartok [Bartók],  Béla","CONCERTO, TWO PIANOS WITH ORCHESTRA",3,2
"Bartok [Bartók],  Béla","CONCERTO, VIOLA AND ORCHESTRA (ARR. Serly)",2,7
"Bartok [Bartók],  Béla","CONCERTO, VIOLIN, NO. 1, BB 48A",2,11
"Bartok [Bartók],  Béla","CONCERTO, VIOLIN, NO. 2, SZ 112, BB 117",1,62
"Bartok [Bartók],  Béla","CONTRASTS, VIOLIN, CLARINET, PIANO, SZ 111, BB 116",3,1
"Bartok [Bartók],  Béla","DEUX IMAGES (TWO PICTURES), BB 59",2,6
"Bartok [Bartók],  Béla","DIVERTIMENTO, STRING ORCHESTRA, BB 118",2,27
"Bartok [Bartók],  Béla","ETUDOK (THREE STUDIES), OP.18, BB 81",3,1
"Bartok [Bartók],  Béla","FOR CHILDREN, SZ 42",3,2
"Bartok [Bartók],  Béla","FOUR ORCHESTRAL PIECES, BB 64",3,4
"Bartok [Bartók],  Béla",MIKROKOSMOS SUITE (ARR. Serly),3,3
"Bartok [Bartók],  Béla",MIRACULOUS MANDARIN,2,8
"Bartok [Bartók],  Béla","MIRACULOUS MANDARIN, SUITE",1,51
"Bartok [Bartók],  Béla","MUSIC FOR STRINGS, PERCUSSION AND CELESTE, BB 114",1,53
"Bartok [Bartók],  Béla","RHAPSODY NO. 1, CELLO, BB 94C",2,5
"Bartok [Bartók],  Béla","RHAPSODY NO. 1, VIOLIN AND ORCHESTRA, BB 94B",2,10
"Bartok [Bartók],  Béla","RHAPSODY NO. 2, VIOLIN AND ORCHESTRA, BB 96B",2,9
"Bartok [Bartók],  Béla","RHAPSODY, PIANO AND ORCHESTRA, OP. 1, BB 36B",3,2
"Bartok [Bartók],  Béla","RUMANIAN FOLK DANCES, BB 76",2,11
"Bartok [Bartók],  Béla","RUMANIAN FOLK DANCES, SASH DANCE (ARR. PERC.) (ARR. Unspecified)",3,1
"Bartok [Bartók],  Béla","SCHERZO, PIANO AND ORCHESTRA, OP.  2, BB 35",3,4
"Bartok [Bartók],  Béla","SONATA NO. 1, VIOLIN AND PIANO, BB 84",3,1
"Bartok [Bartók],  Béla","SONATA, 2 PIANOS AND PERCUSSION, BB 115",3,3
"Bartok [Bartók],  Béla","SONATA, VIOLIN SOLO, SZ 117, BB 124",3,1
"Bartok [Bartók],  Béla","TANCSVIT (DANCE SUITE), BB 66A",2,28
"Bartok [Bartók],  Béla","THREE VILLAGE SCENES, SZ 79",3,4
"Bartok [Bartók],  Béla","WOODEN PRINCE, SZ 60, BB 74",2,11
"Bartok [Bartók],  Béla","WOODEN PRINCE: SUITE, OP.  13 (ARR. Maggiore)",2,6
"Bass,  Randol  Alan",L'ESPRIT DU TOUR,3,2
"Bass,  Randol  Alan","NIGHT BEFORE CHRISTMAS, THE",3,2
"Bassett,  Leslie",ECHOES FROM AN INVISIBLE WORLD,3,4
"Bate,  Stanley",CONCERTANTE FOR PIANO AND STRING ORCHESTRA,3,1
"Bates,  Mason",MOTHERSHIP,3,1
"Bates,  Mason",RUSTY AIR IN CAROLINA,3,1
"Baum,  Parker","COLORFUL VARIATIONS, THE",3,1
"Baum,  Sabrina","COLORFUL VARIATIONS, THE",3,1
"Baumann,  F.","DUO CONCERTANTE ON THE AIR, ARABY'S DAUGHTER",3,1
"Bax,  Sir  Arnold","GARDEN OF FAND, THE",3,3
"Bax,  Sir  Arnold",OVERTURE TO A PICARESQUE COMEDY,2,6
"Bax,  Sir  Arnold",SUMMER MUSIC,3,2
"Bax,  Sir  Arnold",SYMPHONY NO. 4,3,2
"Bax,  Sir  Arnold","SYMPHONY NO. 7, A FLAT MAJOR",3,1
Bayes,"Norworth,  Nora / Jack / WHO DO YOU SUPPOSE MARRIED MY SISTER?  THOMASHEFSKY",3,2
"Bayly,  Thomas  Haynes","LONG, LONG AGO",3,1
"Bazelon,  Irwin",CHURCHILL DOWNS (CHAMBER CONCERTO NO. 2),3,1
"Beach,  Amy",JUNE,3,1
"Beach,  Amy",EXALTATION,3,1
"Beaser,  Robert",MANHATTAN ROLL,3,4
"Beaser,  Robert","SEVEN DEADLY SINS, THE",3,1
"Beck,  Conrad",CONCERTINO FOR PIANO AND ORCHESTRA,3,1
"Becker,  John  J.",SYMPHONY NO. 3 (SYMPHONIA BREVIS),3,4
"Becket,  Thomas  A.","COLUMBIA, THE GEM OF THE OCEAN (ALT: THE RED, WHITE AND BLUE)",2,8
"Beethoven,  Ludwig  van","ADELAIDE, OP. 46",2,7
"Beethoven,  Ludwig  van","AH, PERFIDO, OP.65",1,39
"Beethoven,  Ludwig  van","AN DIE FERNE GELIEBTE, OP.98",3,1
"Beethoven,  Ludwig  van","CANTATA ON THE DEATH OF EMPEROR JOSEPH II, WOO 87",3,3
"Beethoven,  Ludwig  van","CHRIST ON THE MOUNT OF OLIVES, OPUS  85",3,2
"Beethoven,  Ludwig  van","CONCERTO, PIANO, NO. 1, C MAJOR, OP.15",1,133
"Beethoven,  Ludwig  van","CONCERTO, PIANO, NO. 2, B FLAT MAJOR, OP.19",1,80
"Beethoven,  Ludwig  van","CONCERTO, PIANO, NO. 3, C MINOR, OP. 37",1,180
"Beethoven,  Ludwig  van","CONCERTO, PIANO, NO. 4, G MAJOR, OP. 58",1,208
"Beethoven,  Ludwig  van","CONCERTO, PIANO, NO. 5, E FLAT MAJOR, OP.73",1,189
"Beethoven,  Ludwig  van","CONCERTO, VIOLIN, CELLO & PIANO, OP. 56 (TRIPLE)",1,40
"Beethoven,  Ludwig  van","CONCERTO, VIOLIN, D MAJOR, OP.61",1,252
"Beethoven,  Ludwig  van","CONSECRATION OF THE HOUSE OVERTURE, OP. 124",2,7
"Beethoven,  Ludwig  van","CONTREDANSES, TWELVE",3,1
"Beethoven,  Ludwig  van","CORIOLAN OVERTURE, OP. 62",1,124
"Beethoven,  Ludwig  van","CORIOLAN OVERTURE, OP. 62 (ARR. Mahler)",3,4
"Beethoven,  Ludwig  van","CREATURES OF PROMETHEUS, OP. 43",1,82
"Beethoven,  Ludwig  van","EGMONT, OP.84",1,185
"Beethoven,  Ludwig  van","EQUALI, THREE, FOR FOUR TROMBONES",3,4
"Beethoven,  Ludwig  van","FANTASIA FOR PIANO, CHORUS AND ORCH., OP.80",2,14
"Beethoven,  Ludwig  van","FIDELIO, OP. 72",1,103
"Beethoven,  Ludwig  van","GERMAN DANCES (ARR. CLARINET ENSEMBLE), WOO. 8 (ARR. Bellison)",3,1
"Beethoven,  Ludwig  van","GERMAN DANCES, TWELVE, WOO. 8",2,5
"Beethoven,  Ludwig  van","GROSSE FUGE, OP. 133 (ARR. Furtwangler [Furtwängler])",3,2
"Beethoven,  Ludwig  van","GROSSE FUGE, OP. 133 (ARR. Weingartner)",2,11
"Beethoven,  Ludwig  van","GROSSE FUGE, OP. 133 [QUARTET VERSION]",3,1
"Beethoven,  Ludwig  van","IN QUESTA TOMBA OSCURA, WOO 133",3,1
"Beethoven,  Ludwig  van","KING STEPHEN, OP. 117",2,11
"Beethoven,  Ludwig  van",LEONORE OVERTURE NO. 1,2,15
"Beethoven,  Ludwig  van","LEONORE OVERTURE NO. 2 (REVISED, 1927)",3,2
"Beethoven,  Ludwig  van","LEONORE OVERTURE NO. 2, OP. 72A",1,41
"Beethoven,  Ludwig  van","LEONORE OVERTURE NO. 3, OP. 72B",1,231
"Beethoven,  Ludwig  van","MEERESSTILLE UND GLUCKLICHE FAHRT, OP.112",3,4
"Beethoven,  Ludwig  van","MILITARY MARCHES FOR WINDS, WOO 18 & 19",2,13
"Beethoven,  Ludwig  van",MINUET (ARR.),3,1
"Beethoven,  Ludwig  van","MISSA SOLEMNIS IN D MAJOR, OP.123",2,38
"Beethoven,  Ludwig  van","NAMENSFEIER OVERTURE, OP.115",3,1
"Beethoven,  Ludwig  van","NATURES PRAISE, SONGS, SIX, OP. 48, NO. 4 (ARR. FOR CHORUS) (ARR. Unspecified)",3,1
"Beethoven,  Ludwig  van","QUARTET, STRING, OP.  18, NO. 4, C MINOR",3,1
"Beethoven,  Ludwig  van","QUARTET, STRING, OP.  59 (NUMBER UNSPECIFIED): FUGUE",3,1
"Beethoven,  Ludwig  van","QUARTET, STRING, OP.  59, NO. 3, C MAJOR",2,8
"Beethoven,  Ludwig  van","QUARTET, STRING, OP.  59, NO. 3, C MAJOR (ARR. ORCH) (ARR. Unspecified)",3,1
"Beethoven,  Ludwig  van","QUARTET, STRING, OP. 131, C SHARP MINOR (ARR. Mitropoulos)",2,6
"Beethoven,  Ludwig  van","QUARTET, STRING, OP. 135, F MAJOR",3,3
"Beethoven,  Ludwig  van","QUINTET, STRING, OP. 104 (ARR. FROM PIANO TRIO, OP.1, NO. 3)",3,1
"Beethoven,  Ludwig  van","QUINTET, WOODWINDS, PIANO, OP.16",3,1
"Beethoven,  Ludwig  van","ROMANCE, SOLO FOR CORNET A PISTON",3,1
"Beethoven,  Ludwig  van","ROMANCE, VIOLIN, NO. 1, G MAJOR, OP.40",2,5
"Beethoven,  Ludwig  van","ROMANCE, VIOLIN, NO. 2, F MAJOR, OP.50",2,10
"Beethoven,  Ludwig  van","RUINS OF ATHENS, OP. 113",2,22
"Beethoven,  Ludwig  van","SEPTET, E-FLAT MAJOR, OP.20",2,5
"Beethoven,  Ludwig  van","SERENADE, VLN/VLA/VC, OP. 8, D MAJOR",3,1
"Beethoven,  Ludwig  van","SONATA, PIANO, C MAJOR [UNSPECIFIED]",3,1
"Beethoven,  Ludwig  van","SONATA, PIANO, NO.  6, F MAJOR, OP. 10, NO. 2",3,3
"Beethoven,  Ludwig  van","SONATA, PIANO, NO. 18, E-FLAT MAJOR, OP. 31, NO.3 (HUNT)",3,2
"Beethoven,  Ludwig  van","SONATA, PIANO, NO. 21, C MAJOR, OP. 53 (WALDSTEIN)",3,1
"Beethoven,  Ludwig  van","SONGS, SIX, OP. 48",3,3
"Beethoven,  Ludwig  van","SONGS, THREE, OP. 83",3,4
"Beethoven,  Ludwig  van","SYMPHONY NO. 1 IN C MAJOR, OP.21",1,96
"Beethoven,  Ludwig  van","SYMPHONY NO. 2 IN D MAJOR, OP.36",1,120
"Beethoven,  Ludwig  van","SYMPHONY NO. 3 IN E FLAT MAJOR, OP. 55 (EROICA)",1,233
"Beethoven,  Ludwig  van","SYMPHONY NO. 4 IN B FLAT MAJOR, OP.60",1,127
"Beethoven,  Ludwig  van","SYMPHONY NO. 5 IN C MINOR, OP.67",1,326
"Beethoven,  Ludwig  van","SYMPHONY NO. 6 IN F MAJOR, OP.68 (PASTORAL)",1,162
"Beethoven,  Ludwig  van","SYMPHONY NO. 7 IN A MAJOR, OP.92",1,245
"Beethoven,  Ludwig  van","SYMPHONY NO. 8 IN F MAJOR, OP.93",1,168
"Beethoven,  Ludwig  van","SYMPHONY NO. 9 IN D MINOR, OP.125",1,164
"Beethoven,  Ludwig  van",SYMPHONY NO. 9: ODE TO JOY (RECORDER ENS.) (ARR. Unspecified),3,1
"Beethoven,  Ludwig  van",SYMPHONY NO. 9: ODE TO JOY (WASHINGTON'S BIRTHDAY) (ARR. Unspecified),3,3
"Beethoven,  Ludwig  van","TRIO, TWO OBOES, ENGLISH HORN, OP. 87",3,1
"Beethoven,  Ludwig  van","TRIO, VLN/VC/PNO, OP. 97, B-FLAT ""ARCHDUKE""",3,1
"Beethoven,  Ludwig  van","TRIO, VLN/VC/PNO, OP. 97, B-FLAT (""ARCHDUKE""): ANDANTE (ARR. ORCH.) (ARR. Liszt)",3,2
"Beethoven,  Ludwig  van","TRIO, VLN/VLA/VC, OP.  9, NO. 1, G MAJOR",3,1
"Beethoven,  Ludwig  van","VESPER HYMN, THE",3,1
"Beethoven,  Ludwig  van","WELLINGTON'S VICTORY, OP.91",3,1
"Beethoven,  Ludwig  van","ZÄRTLICHE LIEBE, WOO 123",3,1
"Beglarian,  Grant",DIVERSIONS FOR ORCHESTRA,3,1
"Bell,  William  Henry","JOLLY FARMER, THE",3,2
"Bellini,  Vincenzo",BEATRICE DI TENDA,3,1
"Bellini,  Vincenzo",I CAPULETTI ED I MONTECCHI,2,7
"Bellini,  Vincenzo",I PURITANI,2,5
"Bellini,  Vincenzo",IL PIRATA,3,1
"Bellini,  Vincenzo",LA SONNAMBULA,3,4
"Bellini,  Vincenzo",NORMA,2,10
"Bellison,  Simeon",CANZONETTA (GRANDMOTHER'S STORIES),2,5
"Bellison,  Simeon","WEDDING, THE (ARR. Fitelberg)",3,1
"Benedict,  Jules","CONCERTINO, OP.29",3,1
"Ben-Haim,  Paul","SWEET PSALMIST OF ISRAEL, THE",3,4
"Benjamin,  Arthur",OVERTURE TO AN ITALIAN COMEDY,3,1
"Benjamin,  Arthur",TWO JAMAICAN PIECES,2,9
"Benjamin,  George",DANCE FIGURES,3,3
"Benjamin,  George",RINGED BY THE FLAT HORIZON,3,4
"Bennett,  Richard  Rodney",SYMPHONY NO. 2,2,5
"Bennett,  Robert  Russell",ETUDES,3,2
"Bennett,  Robert  Russell",OVERTURE TO AN IMAGINARY DRAMA,3,1
"Bennett,  William  Sterndale","CONCERTO, PIANO, NO. 4",3,1
"Bennett,  William  Sterndale","DIE NAJADEN, OP.15",3,2
"Bennett,  William  Sterndale","FANTASIE OVERTURE, OP.42",3,1
"Bennett,  William  Sterndale","OVERTURE, WOOD NYMPH, F MAJOR, OP.20",3,3
"Benoit,  Peter",CHARLOTTE CORDAY,3,1
"Bentzon,  Niels  Viggo","VARIAZIONI BREVI, OP.75",3,2
"Benzecry,  Esteban","CONCERTO, PIANO (ENDLESS UNIVERSES)",2,5
"Berezowsky,  Nicolai","CHRISTMAS FESTIVAL OVERTURE, OP.30, NO. 2",2,5
"Berezowsky,  Nicolai",HEBREW SUITE,3,2
"Berezowsky,  Nicolai","INTRODUCTION AND WALTZ FOR STRING ORCH., OP.25",3,2
"Berezowsky,  Nicolai","SINFONIETTA, OP.17",3,2
"Berezowsky,  Nicolai",SOLDIER ON THE TOWN,3,4
"Berg,  Alban","ALTENBERG LIEDER, OP.4",2,14
"Berg,  Alban","CHAMBER CONCERTO, OP.8",3,4
"Berg,  Alban","CONCERTO, VIOLIN AND ORCHESTRA",1,59
"Berg,  Alban",DER WEIN,2,8
"Berg,  Alban","FOUR PIECES FOR CLARINET AND PIANO, OP.5",3,1
"Berg,  Alban",LYRIC SUITE (THREE MOVEMENTS FOR ORCHESTRA),2,11
"Berg,  Alban",SEVEN EARLY SONGS,2,20
"Berg,  Alban","SYMPHONIC EXCERPTS FROM ""LULU""",2,26
"Berg,  Alban","THREE PIECES FOR ORCHESTRA, OP. 6",2,25
"Berg,  Alban",WOZZECK,3,3
"Berg,  Alban","WOZZECK: THREE FRAGMENTS, OP. 7",2,26
"Berger,  Arthur",IDEAS OF ORDER,3,2
"Berger,  Arthur","QUARTET FOR WOODWINDS, C MAJOR",3,1
"Bergmann,  Carl",RECITATIVE AND ROMANZE,3,1
"Bergner,  Frederick",REVERIE,3,1
"Bergsma,  William",MUSIC ON A QUIET THEME,3,2
"Bergson,  Michal",LUISA DI MONTFORT: ARIA FOR CLARINET,3,1
"Berio,  Adolfo",POLKA,3,2
"Berio,  Luciano",CIRCLES,3,1
"Berio,  Luciano","CONCERTO, TWO PIANOS AND ORCHESTRA",2,7
"Berio,  Luciano",FOLK SONGS (ORCHESTRA),3,4
"Berio,  Luciano",LA RITIRATA NOTTURNA DI MADRID,3,4
"Berio,  Luciano",SINFONIA,2,17
"Berio,  Luciano",VOCI,2,5
"Beriot,  Charles-Auguste  de",ARIA FOR OBOE,3,1
"Beriot,  Charles-Auguste  de","CONCERTO, VIOLIN, NO. 2, OP. 32",3,1
"Beriot,  Charles-Auguste  de","CONCERTO, VIOLIN, NO. 3, OP. 44",3,1
"Beriot,  Charles-Auguste  de","CONCERTO, VIOLIN, NO. 4, OP. 46",3,1
"Beriot,  Charles-Auguste  de","CONCERTO, VIOLIN, NO. 6, OP. 70",3,1
"Berlin,  Irving",ALEXANDER'S RAGTIME BAND (ARR. Brohn),3,3
"Berlin,  Irving",ALWAYS,3,1
"Berlin,  Irving",ANNIE GET YOUR GUN,3,2
"Berlin,  Irving",ANNIE GET YOUR GUN: ANYTHING YOU CAN DO  (ARR. Bennett),3,2
"Berlin,  Irving",ANNIE GET YOUR GUN: I GOT LOST IN HIS ARMS (ARR. Harper),3,4
"Berlin,  Irving",ANNIE GET YOUR GUN: THERE'S NO BUSINESS LIKE SHOW BUSINESS (ARR. Zito),3,1
"Berlin,  Irving",CHEEK TO CHEEK,3,2
"Berlin,  Irving",COQUETTE (ARR. Grofe [Grofé]),3,4
"Berlin,  Irving",GOD BLESS AMERICA,3,2
"Berlin,  Irving",HAPPLY HOLIDAY (ARR. Eldor),3,2
"Berlin,  Irving",HOW DEEP IS THE OCEAN,3,2
"Berlin,  Irving",IRVING BERLIN HOLIDAY MEDLEY (ARR. Blank),3,2
"Berlin,  Irving",PLAY A SIMPLE MELODY,3,2
"Berlin,  Irving",REMEMBER MEDLEY,3,2
"Berlin,  Irving",TOP HAT,3,2
"Berlin,  Irving",WHITE CHRISTMAS (ARR. Bennett),3,2
"Berlioz,  Hector",BEATRICE ET BENEDICT,2,30
"Berlioz,  Hector",BENVENUTO CELLINI,1,58
"Berlioz,  Hector","CAPTIVE, LA, OP. 12",2,6
"Berlioz,  Hector",CORSAIRE OVERTURE,1,56
"Berlioz,  Hector","DAMNATION DE FAUST, LA, OP. 24",1,143
"Berlioz,  Hector",DEATH OF CLEOPATRA,2,19
"Berlioz,  Hector","FRANCS-JUGES, LES: OVERTURE",2,24
"Berlioz,  Hector","HAROLD IN ITALY, OP.16",1,46
"Berlioz,  Hector",HERMINIE,3,3
"Berlioz,  Hector","KING LEAR OVERTURE, OP. 4",2,20
"Berlioz,  Hector","L'ENFANCE DU CHRIST, OP.  25",3,2
"Berlioz,  Hector","NUITS D'ETE, OP.7",2,29
"Berlioz,  Hector","REQUIEM, OP.5 (GRANDE MESSE DES MORTS)",2,10
"Berlioz,  Hector","REVERIE ET CAPRICE, OP. 8",3,3
"Berlioz,  Hector","ROB ROY OVERTURE, OP. 4",3,3
"Berlioz,  Hector",ROMAN CARNIVAL OVERTURE (LE CARNAVAL ROMAIN),1,163
"Berlioz,  Hector","ROMEO ET JULIETTE, OP.17",1,79
"Berlioz,  Hector","SARAH LA BAIGNEUSE, OP. 11",3,3
"Berlioz,  Hector","SYMPHONIE FANTASTIQUE, OP.14",1,141
"Berlioz,  Hector","SYMPHONIE FUNEBRE ET TRIOMPHALE, OP.15",3,4
"Berlioz,  Hector","TE DEUM, OP. 22",2,7
"Berlioz,  Hector","TRISTIA, OP. 18",3,3
"Berlioz,  Hector","TROYENS, LES",2,13
"Berlioz,  Hector","UNKNOWN LAND, THE",3,1
"Berlioz,  Hector",WAVERLY OVERTURE,3,4
"Bermel,  Derek",DUST DANCES,3,1
"Bernard,  Felix","Smith, Richard B. / WINTER WONDERLAND (ARR. Dragon)",3,2
"Bernstein,  Adam",CHANGING SCENES,3,2
